descendant_id,ancestor_id,relation,descendant_project_id,ancestor_project_id,descendant_author,ancestor_author,descendant_created_month,ancestor_created_month,lag_months
strangerzonehf/Flux-Ghibli-Art-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_strangerzonehf__Flux-Ghibli-Art-LoRA,hf_model_black-forest-labs__FLUX.1-dev,strangerzonehf,black-forest-labs,202412,202407,5
FreedomIntelligence/HuatuoGPT-o1-7B,Qwen/Qwen2.5-7B-Instruct,finetune,hf_model_FreedomIntelligence__HuatuoGPT-o1-7B,hf_model_Qwen__Qwen2.5-7B-Instruct,FreedomIntelligence,Qwen,202412,202409,3
HKUSTAudio/Llasa-3B,meta-llama/Llama-3.2-3B-Instruct,finetune,hf_model_HKUSTAudio__Llasa-3B,hf_model_meta-llama__Llama-3.2-3B-Instruct,HKUSTAudio,meta-llama,202501,202409,4
Team-ACE/ToolACE-2-Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_Team-ACE__ToolACE-2-Llama-3.1-8B,hf_model_meta-llama__Llama-3.1-8B-Instruct,Team-ACE,meta-llama,202503,202407,8
rtzr/ko-gemma-2-9b-it,google/gemma-2-9b,finetune,hf_model_rtzr__ko-gemma-2-9b-it,hf_model_google__gemma-2-9b,rtzr,google,202407,202406,1
multimodalart/flux-tarot-v1,black-forest-labs/FLUX.1-dev,adapter,hf_model_multimodalart__flux-tarot-v1,hf_model_black-forest-labs__FLUX.1-dev,multimodalart,black-forest-labs,202408,202407,1
EvanZhouDev/open-genmoji,black-forest-labs/FLUX.1-dev,adapter,hf_model_EvanZhouDev__open-genmoji,hf_model_black-forest-labs__FLUX.1-dev,EvanZhouDev,black-forest-labs,202412,202407,5
rinna/llama-3-youko-8b,meta-llama/Meta-Llama-3-8B,finetune,hf_model_rinna__llama-3-youko-8b,hf_model_meta-llama__Meta-Llama-3-8B,rinna,meta-llama,202405,202404,1
OpenGVLab/InternVL2-Llama3-76B,NousResearch/Hermes-2-Theta-Llama-3-70B,merge,hf_model_OpenGVLab__InternVL2-Llama3-76B,hf_model_NousResearch__Hermes-2-Theta-Llama-3-70B,OpenGVLab,NousResearch,202407,202406,1
OpenGVLab/InternVL2-Llama3-76B,OpenGVLab/InternViT-6B-448px-V1-5,merge,hf_model_OpenGVLab__InternVL2-Llama3-76B,hf_model_OpenGVLab__InternViT-6B-448px-V1-5,OpenGVLab,OpenGVLab,202407,202404,3
mattshumer/Reflection-Llama-3.1-70B,meta-llama/Llama-3.1-70B-Instruct,finetune,hf_model_mattshumer__Reflection-Llama-3.1-70B,hf_model_meta-llama__Llama-3.1-70B-Instruct,mattshumer,meta-llama,202409,202407,2
bytedance-research/USO,black-forest-labs/FLUX.1-dev,finetune,hf_model_bytedance-research__USO,hf_model_black-forest-labs__FLUX.1-dev,bytedance-research,black-forest-labs,202508,202407,13
showlab/OmniConsistency,black-forest-labs/FLUX.1-dev,finetune,hf_model_showlab__OmniConsistency,hf_model_black-forest-labs__FLUX.1-dev,showlab,black-forest-labs,202505,202407,10
argilla/CapybaraHermes-2.5-Mistral-7B,teknium/OpenHermes-2.5-Mistral-7B,finetune,hf_model_argilla__CapybaraHermes-2.5-Mistral-7B,hf_model_teknium__OpenHermes-2.5-Mistral-7B,argilla,teknium,202401,202310,3
flymy-ai/qwen-image-edit-inscene-lora,Qwen/Qwen-Image-Edit,adapter,hf_model_flymy-ai__qwen-image-edit-inscene-lora,hf_space_Qwen__Qwen-Image-Edit,flymy-ai,Qwen,202508,202508,0
artificialguybr/LogoRedmond-LogoLoraForSDXL-V2,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_artificialguybr__LogoRedmond-LogoLoraForSDXL-V2,hf_model_stabilityai__stable-diffusion-xl-base-1.0,artificialguybr,stabilityai,202310,202307,3
SicariusSicariiStuff/Impish_Bloodmoon_12B,mistralai/Mistral-Nemo-Instruct-2407,finetune,hf_model_SicariusSicariiStuff__Impish_Bloodmoon_12B,hf_model_mistralai__Mistral-Nemo-Instruct-2407,SicariusSicariiStuff,mistralai,202509,202407,14
DiffusionLight/DiffusionLight,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_DiffusionLight__DiffusionLight,hf_model_stabilityai__stable-diffusion-xl-base-1.0,DiffusionLight,stabilityai,202312,202307,5
OpenHands/openhands-lm-32b-v0.1,Qwen/Qwen2.5-Coder-32B-Instruct,finetune,hf_model_OpenHands__openhands-lm-32b-v0.1,hf_model_Qwen__Qwen2.5-Coder-32B-Instruct,OpenHands,Qwen,202503,202411,4
ContactDoctor/Bio-Medical-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,finetune,hf_model_ContactDoctor__Bio-Medical-Llama-3-8B,hf_model_meta-llama__Meta-Llama-3-8B-Instruct,ContactDoctor,meta-llama,202408,202404,4
clouditera/secgpt,Qwen/Qwen2.5-14B-Instruct,finetune,hf_model_clouditera__secgpt,hf_model_Qwen__Qwen2.5-14B-Instruct,clouditera,Qwen,202311,202409,-10
Linaqruf/animagine-xl-2.0,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_Linaqruf__animagine-xl-2.0,hf_model_stabilityai__stable-diffusion-xl-base-1.0,Linaqruf,stabilityai,202311,202307,4
huihui-ai/QwQ-32B-abliterated,Qwen/QwQ-32B,finetune,hf_model_huihui-ai__QwQ-32B-abliterated,hf_model_Qwen__QwQ-32B,huihui-ai,Qwen,202503,202503,0
cyberagent/DeepSeek-R1-Distill-Qwen-14B-Japanese,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,finetune,hf_model_cyberagent__DeepSeek-R1-Distill-Qwen-14B-Japanese,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-14B,cyberagent,deepseek-ai,202501,202501,0
huihui-ai/DeepSeek-R1-Distill-Llama-8B-abliterated,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,finetune,hf_model_huihui-ai__DeepSeek-R1-Distill-Llama-8B-abliterated,hf_model_deepseek-ai__DeepSeek-R1-Distill-Llama-8B,huihui-ai,deepseek-ai,202501,202501,0
ibm-research/merlinite-7b,mistralai/Mistral-7B-v0.1,finetune,hf_model_ibm-research__merlinite-7b,hf_model_mistralai__Mistral-7B-v0.1,ibm-research,mistralai,202403,202309,6
renderartist/coloringbookflux,black-forest-labs/FLUX.1-dev,adapter,hf_model_renderartist__coloringbookflux,hf_model_black-forest-labs__FLUX.1-dev,renderartist,black-forest-labs,202409,202407,2
prithivMLmods/Coloring-Book-Flux-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_prithivMLmods__Coloring-Book-Flux-LoRA,hf_model_black-forest-labs__FLUX.1-dev,prithivMLmods,black-forest-labs,202411,202407,4
Qwen/QVQ-72B-Preview,Qwen/Qwen2-VL-72B,finetune,hf_model_Qwen__QVQ-72B-Preview,hf_model_Qwen__Qwen2-VL-72B,Qwen,Qwen,202412,202412,0
OpenHands/openhands-lm-7b-v0.1,Qwen/Qwen2.5-Coder-7B-Instruct,finetune,hf_model_OpenHands__openhands-lm-7b-v0.1,hf_model_Qwen__Qwen2.5-Coder-7B-Instruct,OpenHands,Qwen,202504,202409,7
jbilcke-hf/flux-dev-panorama-lora-2,black-forest-labs/FLUX.1-dev,adapter,hf_model_jbilcke-hf__flux-dev-panorama-lora-2,hf_model_black-forest-labs__FLUX.1-dev,jbilcke-hf,black-forest-labs,202408,202407,1
motherduckdb/DuckDB-NSQL-7B-v0.1,meta-llama/Llama-2-7b,finetune,hf_model_motherduckdb__DuckDB-NSQL-7B-v0.1,hf_model_meta-llama__Llama-2-7b,motherduckdb,meta-llama,202401,202307,6
HiDream-ai/HiDream-E1-Full,HiDream-ai/HiDream-I1-Full,finetune,hf_model_HiDream-ai__HiDream-E1-Full,hf_model_HiDream-ai__HiDream-I1-Full,HiDream-ai,HiDream-ai,202504,202504,0
alvdansen/haunted_linework_flux,black-forest-labs/FLUX.1-dev,adapter,hf_model_alvdansen__haunted_linework_flux,hf_model_black-forest-labs__FLUX.1-dev,alvdansen,black-forest-labs,202408,202407,1
ZB-Tech/Text-to-Image,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_ZB-Tech__Text-to-Image,hf_model_stabilityai__stable-diffusion-xl-base-1.0,ZB-Tech,stabilityai,202403,202307,8
internistai/base-7b-v0.2,mistralai/Mistral-7B-v0.1,finetune,hf_model_internistai__base-7b-v0.2,hf_model_mistralai__Mistral-7B-v0.1,internistai,mistralai,202404,202309,7
knowledgator/modern-gliner-bi-large-v1.0,BAAI/bge-base-en-v1.5,finetune,hf_model_knowledgator__modern-gliner-bi-large-v1.0,hf_model_BAAI__bge-base-en-v1.5,knowledgator,BAAI,202412,202309,15
Minthy/RouWei-Gemma,Minthy/RouWei-0.8,quantized,hf_model_Minthy__RouWei-Gemma,hf_model_Minthy__RouWei-0.8,Minthy,Minthy,202507,202505,2
yentinglin/Llama-3-Taiwan-70B-Instruct,meta-llama/Meta-Llama-3-70B,finetune,hf_model_yentinglin__Llama-3-Taiwan-70B-Instruct,hf_model_meta-llama__Meta-Llama-3-70B,yentinglin,meta-llama,202405,202404,1
kontext-community/relighting-kontext-dev-lora-v3,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_kontext-community__relighting-kontext-dev-lora-v3,hf_model_black-forest-labs__FLUX.1-Kontext-dev,kontext-community,black-forest-labs,202507,202505,2
nerijs/dark-fantasy-illustration-flux,black-forest-labs/FLUX.1-dev,adapter,hf_model_nerijs__dark-fantasy-illustration-flux,hf_model_black-forest-labs__FLUX.1-dev,nerijs,black-forest-labs,202408,202407,1
lemon07r/Gemma-2-Ataraxy-9B,princeton-nlp/gemma-2-9b-it-SimPO,merge,hf_model_lemon07r__Gemma-2-Ataraxy-9B,hf_model_princeton-nlp__gemma-2-9b-it-SimPO,lemon07r,princeton-nlp,202408,202407,1
katanemo/Arch-Function-3B,Qwen/Qwen2.5-Coder-3B-Instruct,finetune,hf_model_katanemo__Arch-Function-3B,hf_model_Qwen__Qwen2.5-Coder-3B-Instruct,katanemo,Qwen,202409,202411,-2
strangerzonehf/Flux-Icon-Kit-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_strangerzonehf__Flux-Icon-Kit-LoRA,hf_model_black-forest-labs__FLUX.1-dev,strangerzonehf,black-forest-labs,202412,202407,5
renderartist/simplevectorflux,black-forest-labs/FLUX.1-dev,adapter,hf_model_renderartist__simplevectorflux,hf_model_black-forest-labs__FLUX.1-dev,renderartist,black-forest-labs,202409,202407,2
convergence-ai/proxy-lite-3b,Qwen/Qwen2.5-VL-3B-Instruct,finetune,hf_model_convergence-ai__proxy-lite-3b,hf_model_Qwen__Qwen2.5-VL-3B-Instruct,convergence-ai,Qwen,202502,202501,1
artificialguybr/PixelArtRedmond,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_artificialguybr__PixelArtRedmond,hf_model_stabilityai__stable-diffusion-xl-base-1.0,artificialguybr,stabilityai,202309,202307,2
NexaAI/DeepSeek-R1-Distill-Qwen-1.5B-NexaQuant,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,quantized,hf_model_NexaAI__DeepSeek-R1-Distill-Qwen-1.5B-NexaQuant,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-1.5B,NexaAI,deepseek-ai,202502,202501,1
cyberagent/DeepSeek-R1-Distill-Qwen-32B-Japanese,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,finetune,hf_model_cyberagent__DeepSeek-R1-Distill-Qwen-32B-Japanese,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,cyberagent,deepseek-ai,202501,202501,0
multimodalart/isometric-skeumorphic-3d-bnb,black-forest-labs/FLUX.1-dev,adapter,hf_model_multimodalart__isometric-skeumorphic-3d-bnb,hf_model_black-forest-labs__FLUX.1-dev,multimodalart,black-forest-labs,202505,202407,10
peteromallet/Flux-Kontext-InScene,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_peteromallet__Flux-Kontext-InScene,hf_model_black-forest-labs__FLUX.1-Kontext-dev,peteromallet,black-forest-labs,202507,202505,2
ytu-ce-cosmos/Turkish-Llama-8b-v0.1,meta-llama/Meta-Llama-3-8B,finetune,hf_model_ytu-ce-cosmos__Turkish-Llama-8b-v0.1,hf_model_meta-llama__Meta-Llama-3-8B,ytu-ce-cosmos,meta-llama,202405,202404,1
google/gemma-2-2b-it-GGUF,google/gemma-2-2b-it,quantized,hf_model_google__gemma-2-2b-it-GGUF,hf_model_google__gemma-2-2b-it,google,google,202407,202407,0
Sao10K/Llama-3.3-70B-Vulpecula-r1,meta-llama/Llama-3.3-70B-Instruct,finetune,hf_model_Sao10K__Llama-3.3-70B-Vulpecula-r1,hf_model_meta-llama__Llama-3.3-70B-Instruct,Sao10K,meta-llama,202503,202411,4
simplescaling/s1.1-32B,Qwen/Qwen2.5-32B-Instruct,finetune,hf_model_simplescaling__s1.1-32B,hf_model_Qwen__Qwen2.5-32B-Instruct,simplescaling,Qwen,202502,202409,5
google/datagemma-rag-27b-it,google/gemma-2-27b-it,finetune,hf_model_google__datagemma-rag-27b-it,hf_model_google__gemma-2-27b-it,google,google,202408,202406,2
ArliAI/GLM-4.5-Air-Derestricted,zai-org/GLM-4.5-Air,finetune,hf_model_ArliAI__GLM-4.5-Air-Derestricted,hf_model_zai-org__GLM-4.5-Air,ArliAI,zai-org,202511,202507,4
Skywork/Skywork-R1V3-38B,OpenGVLab/InternVL3-38B,finetune,hf_model_Skywork__Skywork-R1V3-38B,hf_model_OpenGVLab__InternVL3-38B,Skywork,OpenGVLab,202507,202504,3
Bllossom/llama-3-Korean-Bllossom-70B-gguf-Q4_K_M,Bllossom/llama-3-Korean-Bllossom-70B,quantized,hf_model_Bllossom__llama-3-Korean-Bllossom-70B-gguf-Q4_K_M,hf_model_Bllossom__llama-3-Korean-Bllossom-70B,Bllossom,Bllossom,202405,202405,0
davisbro/half_illustration,black-forest-labs/FLUX.1-dev,adapter,hf_model_davisbro__half_illustration,hf_model_black-forest-labs__FLUX.1-dev,davisbro,black-forest-labs,202408,202407,1
tencent/Hunyuan-A13B-Instruct-GPTQ-Int4,tencent/Hunyuan-A13B-Instruct,quantized,hf_model_tencent__Hunyuan-A13B-Instruct-GPTQ-Int4,hf_model_tencent__Hunyuan-A13B-Instruct,tencent,tencent,202506,202506,0
futurehouse/ether0,mistralai/Mistral-Small-24B-Instruct-2501,finetune,hf_model_futurehouse__ether0,hf_model_mistralai__Mistral-Small-24B-Instruct-2501,futurehouse,mistralai,202506,202501,5
Skywork/Skywork-SWE-32B,Qwen/Qwen2.5-Coder-32B-Instruct,finetune,hf_model_Skywork__Skywork-SWE-32B,hf_model_Qwen__Qwen2.5-Coder-32B-Instruct,Skywork,Qwen,202506,202411,7
PrimeIntellect/INTELLECT-1-Instruct,PrimeIntellect/INTELLECT-1,finetune,hf_model_PrimeIntellect__INTELLECT-1-Instruct,hf_model_PrimeIntellect__INTELLECT-1,PrimeIntellect,PrimeIntellect,202411,202411,0
Datou1111/shou_xin,black-forest-labs/FLUX.1-dev,adapter,hf_model_Datou1111__shou_xin,hf_model_black-forest-labs__FLUX.1-dev,Datou1111,black-forest-labs,202412,202407,5
qihoo360/TinyR1-32B-Preview,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,finetune,hf_model_qihoo360__TinyR1-32B-Preview,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-32B,qihoo360,deepseek-ai,202502,202501,1
Menlo/Lucy,Qwen/Qwen3-1.7B,finetune,hf_model_Menlo__Lucy,hf_model_Qwen__Qwen3-1.7B,Menlo,Qwen,202507,202504,3
drbaph/Qwen-Image-Edit-Mannequin-Clipper-LoRA,Qwen/Qwen-Image-Edit,adapter,hf_model_drbaph__Qwen-Image-Edit-Mannequin-Clipper-LoRA,hf_space_Qwen__Qwen-Image-Edit,drbaph,Qwen,202508,202508,0
alvarobartt/ghibli-characters-flux-lora,black-forest-labs/FLUX.1-dev,adapter,hf_model_alvarobartt__ghibli-characters-flux-lora,hf_model_black-forest-labs__FLUX.1-dev,alvarobartt,black-forest-labs,202408,202407,1
jasperai/flash-sd3,stabilityai/stable-diffusion-3-medium,adapter,hf_model_jasperai__flash-sd3,hf_space_stabilityai__stable-diffusion-3-medium,jasperai,stabilityai,202406,202406,0
KurmaAI/AQUA-7B,mistralai/Mistral-7B-Instruct-v0.3,finetune,hf_model_KurmaAI__AQUA-7B,hf_model_mistralai__Mistral-7B-Instruct-v0.3,KurmaAI,mistralai,202506,202405,13
AI-Safeguard/Ivy-VL-llava,Qwen/Qwen2.5-3B-Instruct,finetune,hf_model_AI-Safeguard__Ivy-VL-llava,hf_model_Qwen__Qwen2.5-3B-Instruct,AI-Safeguard,Qwen,202412,202409,3
dreamgen/lucid-v1-nemo,mistralai/Mistral-Nemo-Base-2407,finetune,hf_model_dreamgen__lucid-v1-nemo,hf_model_mistralai__Mistral-Nemo-Base-2407,dreamgen,mistralai,202504,202407,9
ByteDance-Seed/Seed-Coder-8B-Reasoning,ByteDance-Seed/Seed-Coder-8B-Base,finetune,hf_model_ByteDance-Seed__Seed-Coder-8B-Reasoning,hf_model_ByteDance-Seed__Seed-Coder-8B-Base,ByteDance-Seed,ByteDance-Seed,202504,202504,0
kudzueye/Boreal,black-forest-labs/FLUX.1-dev,adapter,hf_model_kudzueye__Boreal,hf_model_black-forest-labs__FLUX.1-dev,kudzueye,black-forest-labs,202408,202407,1
Efficient-Large-Model/Sana_1600M_1024px,Efficient-Large-Model/Sana_1600M_1024px,finetune,hf_model_Efficient-Large-Model__Sana_1600M_1024px,hf_model_Efficient-Large-Model__Sana_1600M_1024px,Efficient-Large-Model,Efficient-Large-Model,202411,202411,0
starsfriday/Kontext-Remover-General-LoRA,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_starsfriday__Kontext-Remover-General-LoRA,hf_model_black-forest-labs__FLUX.1-Kontext-dev,starsfriday,black-forest-labs,202507,202505,2
fofr/kontext-make-person-real,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_fofr__kontext-make-person-real,hf_model_black-forest-labs__FLUX.1-Kontext-dev,fofr,black-forest-labs,202507,202505,2
SamuelBang/AesCoder-4B,Qwen/Qwen3-4B-Instruct-2507,finetune,hf_model_SamuelBang__AesCoder-4B,hf_model_Qwen__Qwen3-4B-Instruct-2507,SamuelBang,Qwen,202510,202508,2
Dremmar/nsfw-xl,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_Dremmar__nsfw-xl,hf_model_stabilityai__stable-diffusion-xl-base-1.0,Dremmar,stabilityai,202401,202307,6
huihui-ai/DeepSeek-R1-Distill-Qwen-7B-abliterated-v2,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,finetune,hf_model_huihui-ai__DeepSeek-R1-Distill-Qwen-7B-abliterated-v2,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-7B,huihui-ai,deepseek-ai,202501,202501,0
ostris/Flex.1-alpha-Redux,ostris/Flex.1-alpha,finetune,hf_model_ostris__Flex.1-alpha-Redux,hf_model_ostris__Flex.1-alpha,ostris,ostris,202504,202501,3
cognition-ai/Kevin-32B,Qwen/QwQ-32B,finetune,hf_model_cognition-ai__Kevin-32B,hf_model_Qwen__QwQ-32B,cognition-ai,Qwen,202505,202503,2
DatarusAI/Datarus-R1-14B-preview,Qwen/Qwen2.5-14B,finetune,hf_model_DatarusAI__Datarus-R1-14B-preview,hf_model_Qwen__Qwen2.5-14B,DatarusAI,Qwen,202508,202409,11
PokeeAI/pokee_research_7b,Qwen/Qwen2.5-7B-Instruct,finetune,hf_model_PokeeAI__pokee_research_7b,hf_model_Qwen__Qwen2.5-7B-Instruct,PokeeAI,Qwen,202510,202409,13
cerebras/Qwen3-Coder-REAP-25B-A3B,Qwen/Qwen3-Coder-30B-A3B-Instruct,finetune,hf_model_cerebras__Qwen3-Coder-REAP-25B-A3B,hf_model_Qwen__Qwen3-Coder-30B-A3B-Instruct,cerebras,Qwen,202510,202507,3
dataautogpt3/FLUX-AestheticAnime,black-forest-labs/FLUX.1-dev,adapter,hf_model_dataautogpt3__FLUX-AestheticAnime,hf_model_black-forest-labs__FLUX.1-dev,dataautogpt3,black-forest-labs,202408,202407,1
arcee-ai/SuperNova-Medius,Qwen/Qwen2.5-14B,finetune,hf_model_arcee-ai__SuperNova-Medius,hf_model_Qwen__Qwen2.5-14B,arcee-ai,Qwen,202410,202409,1
abacusai/TheProfessor-155b,WizardLMTeam/WizardMath-70B-V1.0,merge,hf_model_abacusai__TheProfessor-155b,hf_model_WizardLMTeam__WizardMath-70B-V1.0,abacusai,WizardLMTeam,202401,202308,5
abacusai/TheProfessor-155b,dphn/dolphin-2.2-70b,merge,hf_model_abacusai__TheProfessor-155b,hf_model_dphn__dolphin-2.2-70b,abacusai,dphn,202401,202311,2
abacusai/TheProfessor-155b,epfl-llm/meditron-70b,merge,hf_model_abacusai__TheProfessor-155b,hf_model_epfl-llm__meditron-70b,abacusai,epfl-llm,202401,202311,2
openbmb/MiniCPM-Embedding,openbmb/MiniCPM-2B-sft-bf16,finetune,hf_model_openbmb__MiniCPM-Embedding,hf_model_openbmb__MiniCPM-2B-sft-bf16,openbmb,openbmb,202409,202401,8
ubergarm/DeepSeek-R1-0528-GGUF,deepseek-ai/DeepSeek-R1-0528,quantized,hf_model_ubergarm__DeepSeek-R1-0528-GGUF,hf_model_deepseek-ai__DeepSeek-R1-0528,ubergarm,deepseek-ai,202505,202505,0
agentica-org/DeepCoder-1.5B-Preview,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,finetune,hf_model_agentica-org__DeepCoder-1.5B-Preview,hf_model_deepseek-ai__DeepSeek-R1-Distill-Qwen-1.5B,agentica-org,deepseek-ai,202504,202501,3
prithivMLmods/SD3.5-Large-Photorealistic-LoRA,stabilityai/stable-diffusion-3.5-large,adapter,hf_model_prithivMLmods__SD3.5-Large-Photorealistic-LoRA,hf_space_stabilityai__stable-diffusion-3.5-large,prithivMLmods,stabilityai,202410,202410,0
unsloth/DeepSeek-R1,deepseek-ai/DeepSeek-R1,finetune,hf_model_unsloth__DeepSeek-R1,hf_model_deepseek-ai__DeepSeek-R1,unsloth,deepseek-ai,202501,202501,0
NousResearch/Hermes-4-405B,meta-llama/Llama-3.1-405B,finetune,hf_model_NousResearch__Hermes-4-405B,hf_model_meta-llama__Llama-3.1-405B,NousResearch,meta-llama,202508,202407,13
numind/NuExtract-1.5-smol,HuggingFaceTB/SmolLM2-1.7B,finetune,hf_model_numind__NuExtract-1.5-smol,hf_model_HuggingFaceTB__SmolLM2-1.7B,numind,HuggingFaceTB,202411,202410,1
HuggingFaceH4/zephyr-orpo-141b-A35b-v0.1,mistral-community/Mixtral-8x22B-v0.1,finetune,hf_model_HuggingFaceH4__zephyr-orpo-141b-A35b-v0.1,hf_model_mistral-community__Mixtral-8x22B-v0.1,HuggingFaceH4,mistral-community,202404,202404,0
NousResearch/Hermes-3-Llama-3.1-405B,meta-llama/Llama-3.1-405B,finetune,hf_model_NousResearch__Hermes-3-Llama-3.1-405B,hf_model_meta-llama__Llama-3.1-405B,NousResearch,meta-llama,202408,202407,1
Shakker-Labs/FLUX.1-dev-LoRA-Vector-Journey,black-forest-labs/FLUX.1-dev,adapter,hf_model_Shakker-Labs__FLUX.1-dev-LoRA-Vector-Journey,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202408,202407,1
facebook/KernelLLM,meta-llama/Llama-3.1-8B-Instruct,finetune,hf_model_facebook__KernelLLM,hf_model_meta-llama__Llama-3.1-8B-Instruct,facebook,meta-llama,202504,202407,9
ginipick/flux-lora-eric-cat,black-forest-labs/FLUX.1-dev,adapter,hf_model_ginipick__flux-lora-eric-cat,hf_model_black-forest-labs__FLUX.1-dev,ginipick,black-forest-labs,202409,202407,2
gokaygokay/Flux-2D-Game-Assets-LoRA,black-forest-labs/FLUX.1-dev,adapter,hf_model_gokaygokay__Flux-2D-Game-Assets-LoRA,hf_model_black-forest-labs__FLUX.1-dev,gokaygokay,black-forest-labs,202411,202407,4
thedeoxen/FLUX.1-Kontext-dev-reference-depth-fusion-LORA,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_thedeoxen__FLUX.1-Kontext-dev-reference-depth-fusion-LORA,hf_model_black-forest-labs__FLUX.1-Kontext-dev,thedeoxen,black-forest-labs,202508,202505,3
NousResearch/Nous-Hermes-2-Mixtral-8x7B-SFT,mistralai/Mixtral-8x7B-v0.1,finetune,hf_model_NousResearch__Nous-Hermes-2-Mixtral-8x7B-SFT,hf_model_mistralai__Mixtral-8x7B-v0.1,NousResearch,mistralai,202312,202312,0
renderartist/toyboxflux,black-forest-labs/FLUX.1-dev,adapter,hf_model_renderartist__toyboxflux,hf_model_black-forest-labs__FLUX.1-dev,renderartist,black-forest-labs,202410,202407,3
Gryphe/Pantheon-RP-1.0-8b-Llama-3,meta-llama/Meta-Llama-3-8B,finetune,hf_model_Gryphe__Pantheon-RP-1.0-8b-Llama-3,hf_model_meta-llama__Meta-Llama-3-8B,Gryphe,meta-llama,202405,202404,1
bytedance-research/UMO,OmniGen2/OmniGen2,finetune,hf_model_bytedance-research__UMO,hf_model_OmniGen2__OmniGen2,bytedance-research,OmniGen2,202509,202506,3
fal/Realism-Detailer-Kontext-Dev-LoRA,black-forest-labs/FLUX.1-Kontext-dev,adapter,hf_model_fal__Realism-Detailer-Kontext-Dev-LoRA,hf_model_black-forest-labs__FLUX.1-Kontext-dev,fal,black-forest-labs,202507,202505,2
Owen777/UltraFlux-v1,black-forest-labs/FLUX.1-dev,finetune,hf_model_Owen777__UltraFlux-v1,hf_model_black-forest-labs__FLUX.1-dev,Owen777,black-forest-labs,202511,202407,16
NovaSky-AI/Sky-T1-32B-Preview,Qwen/Qwen2.5-32B-Instruct,finetune,hf_model_NovaSky-AI__Sky-T1-32B-Preview,hf_model_Qwen__Qwen2.5-32B-Instruct,NovaSky-AI,Qwen,202501,202409,4
jasperai/LBM_relighting,stabilityai/stable-diffusion-xl-base-1.0,finetune,hf_model_jasperai__LBM_relighting,hf_model_stabilityai__stable-diffusion-xl-base-1.0,jasperai,stabilityai,202503,202307,20
TheLastBen/Papercut_SDXL,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_TheLastBen__Papercut_SDXL,hf_model_stabilityai__stable-diffusion-xl-base-1.0,TheLastBen,stabilityai,202308,202307,1
blink7630/storyboard-sketch,stabilityai/stable-diffusion-xl-base-1.0,adapter,hf_model_blink7630__storyboard-sketch,hf_model_stabilityai__stable-diffusion-xl-base-1.0,blink7630,stabilityai,202311,202307,4
TheBloke/Mixtral-8x7B-v0.1-GPTQ,mistralai/Mixtral-8x7B-v0.1,quantized,hf_model_TheBloke__Mixtral-8x7B-v0.1-GPTQ,hf_model_mistralai__Mixtral-8x7B-v0.1,TheBloke,mistralai,202312,202312,0
Shakker-Labs/FilmPortrait,black-forest-labs/FLUX.1-dev,finetune,hf_model_Shakker-Labs__FilmPortrait,hf_model_black-forest-labs__FLUX.1-dev,Shakker-Labs,black-forest-labs,202409,202407,2
nvidia/Llama-3.1-Nemotron-70B-Instruct,meta-llama/Llama-3.1-70B-Instruct,finetune,hf_model_nvidia__Llama-3.1-Nemotron-70B-Instruct,hf_model_meta-llama__Llama-3.1-70B-Instruct,nvidia,meta-llama,202410,202407,3
nerijs/animation2k-flux,black-forest-labs/FLUX.1-dev,adapter,hf_model_nerijs__animation2k-flux,hf_model_black-forest-labs__FLUX.1-dev,nerijs,black-forest-labs,202408,202407,1
